course_id,title,domain,topic,level,duration,language,provider,tags,redirect_url,data_source
IGOT-0312,API Integration & Development – Advanced (Module 2),Technical Competencies,API Integration & Development,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Technical Competencies; API Integration & Development; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=API%20Integration%20%26%20Development,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0313,Open Data Publishing – Foundation (Module 1),Technical Competencies,Open Data Publishing,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Technical Competencies; Open Data Publishing; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Open%20Data%20Publishing,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0314,Open Data Publishing – Foundation (Module 2),Technical Competencies,Open Data Publishing,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Technical Competencies; Open Data Publishing; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Open%20Data%20Publishing,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0315,Open Data Publishing – Intermediate (Module 1),Technical Competencies,Open Data Publishing,Intermediate,8 hrs,English,National Informatics Centre (NIC),Technical Competencies; Open Data Publishing; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Open%20Data%20Publishing,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0316,Open Data Publishing – Intermediate (Module 2),Technical Competencies,Open Data Publishing,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Technical Competencies; Open Data Publishing; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Open%20Data%20Publishing,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0317,Open Data Publishing – Advanced (Module 1),Technical Competencies,Open Data Publishing,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Technical Competencies; Open Data Publishing; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Open%20Data%20Publishing,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0318,Open Data Publishing – Advanced (Module 2),Technical Competencies,Open Data Publishing,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Technical Competencies; Open Data Publishing; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Open%20Data%20Publishing,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0319,Big Data Analytics – Foundation (Module 1),Technical Competencies,Big Data Analytics,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Technical Competencies; Big Data Analytics; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Big%20Data%20Analytics,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0320,Big Data Analytics – Foundation (Module 2),Technical Competencies,Big Data Analytics,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Technical Competencies; Big Data Analytics; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Big%20Data%20Analytics,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0321,Big Data Analytics – Intermediate (Module 1),Technical Competencies,Big Data Analytics,Intermediate,8 hrs,English,National Informatics Centre (NIC),Technical Competencies; Big Data Analytics; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Big%20Data%20Analytics,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0322,Big Data Analytics – Intermediate (Module 2),Technical Competencies,Big Data Analytics,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Technical Competencies; Big Data Analytics; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Big%20Data%20Analytics,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0323,Big Data Analytics – Advanced (Module 1),Technical Competencies,Big Data Analytics,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Technical Competencies; Big Data Analytics; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Big%20Data%20Analytics,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0324,Big Data Analytics – Advanced (Module 2),Technical Competencies,Big Data Analytics,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Technical Competencies; Big Data Analytics; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Big%20Data%20Analytics,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0325,Data Engineering Pipelines – Foundation (Module 1),Technical Competencies,Data Engineering Pipelines,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Technical Competencies; Data Engineering Pipelines; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Data%20Engineering%20Pipelines,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0326,Data Engineering Pipelines – Foundation (Module 2),Technical Competencies,Data Engineering Pipelines,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Technical Competencies; Data Engineering Pipelines; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Data%20Engineering%20Pipelines,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0327,Data Engineering Pipelines – Intermediate (Module 1),Technical Competencies,Data Engineering Pipelines,Intermediate,8 hrs,English,National Informatics Centre (NIC),Technical Competencies; Data Engineering Pipelines; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Data%20Engineering%20Pipelines,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0328,Data Engineering Pipelines – Intermediate (Module 2),Technical Competencies,Data Engineering Pipelines,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Technical Competencies; Data Engineering Pipelines; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Data%20Engineering%20Pipelines,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0329,Data Engineering Pipelines – Advanced (Module 1),Technical Competencies,Data Engineering Pipelines,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Technical Competencies; Data Engineering Pipelines; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Data%20Engineering%20Pipelines,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0330,Data Engineering Pipelines – Advanced (Module 2),Technical Competencies,Data Engineering Pipelines,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Technical Competencies; Data Engineering Pipelines; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Data%20Engineering%20Pipelines,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0331,NLP for Government Text Data – Foundation (Module 1),Technical Competencies,NLP for Government Text Data,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Technical Competencies; NLP for Government Text Data; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=NLP%20for%20Government%20Text%20Data,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0332,NLP for Government Text Data – Foundation (Module 2),Technical Competencies,NLP for Government Text Data,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Technical Competencies; NLP for Government Text Data; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=NLP%20for%20Government%20Text%20Data,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0333,NLP for Government Text Data – Intermediate (Module 1),Technical Competencies,NLP for Government Text Data,Intermediate,8 hrs,English,National Informatics Centre (NIC),Technical Competencies; NLP for Government Text Data; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=NLP%20for%20Government%20Text%20Data,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0334,NLP for Government Text Data – Intermediate (Module 2),Technical Competencies,NLP for Government Text Data,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Technical Competencies; NLP for Government Text Data; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=NLP%20for%20Government%20Text%20Data,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0335,NLP for Government Text Data – Advanced (Module 1),Technical Competencies,NLP for Government Text Data,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Technical Competencies; NLP for Government Text Data; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=NLP%20for%20Government%20Text%20Data,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0336,NLP for Government Text Data – Advanced (Module 2),Technical Competencies,NLP for Government Text Data,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Technical Competencies; NLP for Government Text Data; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=NLP%20for%20Government%20Text%20Data,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0337,Cybersecurity Fundamentals – Foundation (Module 1),Digital Governance,Cybersecurity Fundamentals,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Digital Governance; Cybersecurity Fundamentals; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Cybersecurity%20Fundamentals,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0338,Cybersecurity Fundamentals – Foundation (Module 2),Digital Governance,Cybersecurity Fundamentals,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Digital Governance; Cybersecurity Fundamentals; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Cybersecurity%20Fundamentals,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0339,Cybersecurity Fundamentals – Intermediate (Module 1),Digital Governance,Cybersecurity Fundamentals,Intermediate,8 hrs,English,National Informatics Centre (NIC),Digital Governance; Cybersecurity Fundamentals; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Cybersecurity%20Fundamentals,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0340,Cybersecurity Fundamentals – Intermediate (Module 2),Digital Governance,Cybersecurity Fundamentals,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Digital Governance; Cybersecurity Fundamentals; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Cybersecurity%20Fundamentals,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0341,Cybersecurity Fundamentals – Advanced (Module 1),Digital Governance,Cybersecurity Fundamentals,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Digital Governance; Cybersecurity Fundamentals; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Cybersecurity%20Fundamentals,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0342,Cybersecurity Fundamentals – Advanced (Module 2),Digital Governance,Cybersecurity Fundamentals,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Digital Governance; Cybersecurity Fundamentals; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Cybersecurity%20Fundamentals,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0343,Data Privacy & Protection – Foundation (Module 1),Digital Governance,Data Privacy & Protection,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Digital Governance; Data Privacy & Protection; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Data%20Privacy%20%26%20Protection,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0344,Data Privacy & Protection – Foundation (Module 2),Digital Governance,Data Privacy & Protection,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Digital Governance; Data Privacy & Protection; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Data%20Privacy%20%26%20Protection,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0345,Data Privacy & Protection – Intermediate (Module 1),Digital Governance,Data Privacy & Protection,Intermediate,8 hrs,English,National Informatics Centre (NIC),Digital Governance; Data Privacy & Protection; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Data%20Privacy%20%26%20Protection,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0346,Data Privacy & Protection – Intermediate (Module 2),Digital Governance,Data Privacy & Protection,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Digital Governance; Data Privacy & Protection; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Data%20Privacy%20%26%20Protection,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0347,Data Privacy & Protection – Advanced (Module 1),Digital Governance,Data Privacy & Protection,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Digital Governance; Data Privacy & Protection; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Data%20Privacy%20%26%20Protection,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0348,Data Privacy & Protection – Advanced (Module 2),Digital Governance,Data Privacy & Protection,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Digital Governance; Data Privacy & Protection; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Data%20Privacy%20%26%20Protection,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0349,Digital Signature Certification – Foundation (Module 1),Digital Governance,Digital Signature Certification,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Digital Governance; Digital Signature Certification; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Digital%20Signature%20Certification,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0350,Digital Signature Certification – Foundation (Module 2),Digital Governance,Digital Signature Certification,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Digital Governance; Digital Signature Certification; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Digital%20Signature%20Certification,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0351,Digital Signature Certification – Intermediate (Module 1),Digital Governance,Digital Signature Certification,Intermediate,8 hrs,English,National Informatics Centre (NIC),Digital Governance; Digital Signature Certification; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Digital%20Signature%20Certification,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0352,Digital Signature Certification – Intermediate (Module 2),Digital Governance,Digital Signature Certification,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Digital Governance; Digital Signature Certification; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Digital%20Signature%20Certification,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0353,Digital Signature Certification – Advanced (Module 1),Digital Governance,Digital Signature Certification,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Digital Governance; Digital Signature Certification; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Digital%20Signature%20Certification,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0354,Digital Signature Certification – Advanced (Module 2),Digital Governance,Digital Signature Certification,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Digital Governance; Digital Signature Certification; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Digital%20Signature%20Certification,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0355,Government Cloud (GI Cloud/Meghraj) – Foundation (Module 1),Digital Governance,Government Cloud (GI Cloud/Meghraj),Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Digital Governance; Government Cloud (GI Cloud/Meghraj); Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Government%20Cloud%20%28GI%20Cloud/Meghraj%29,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0356,Government Cloud (GI Cloud/Meghraj) – Foundation (Module 2),Digital Governance,Government Cloud (GI Cloud/Meghraj),Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Digital Governance; Government Cloud (GI Cloud/Meghraj); Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Government%20Cloud%20%28GI%20Cloud/Meghraj%29,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0357,Government Cloud (GI Cloud/Meghraj) – Intermediate (Module 1),Digital Governance,Government Cloud (GI Cloud/Meghraj),Intermediate,8 hrs,English,National Informatics Centre (NIC),Digital Governance; Government Cloud (GI Cloud/Meghraj); Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Government%20Cloud%20%28GI%20Cloud/Meghraj%29,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0358,Government Cloud (GI Cloud/Meghraj) – Intermediate (Module 2),Digital Governance,Government Cloud (GI Cloud/Meghraj),Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Digital Governance; Government Cloud (GI Cloud/Meghraj); Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Government%20Cloud%20%28GI%20Cloud/Meghraj%29,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0359,Government Cloud (GI Cloud/Meghraj) – Advanced (Module 1),Digital Governance,Government Cloud (GI Cloud/Meghraj),Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Digital Governance; Government Cloud (GI Cloud/Meghraj); Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Government%20Cloud%20%28GI%20Cloud/Meghraj%29,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0360,Government Cloud (GI Cloud/Meghraj) – Advanced (Module 2),Digital Governance,Government Cloud (GI Cloud/Meghraj),Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Digital Governance; Government Cloud (GI Cloud/Meghraj); Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Government%20Cloud%20%28GI%20Cloud/Meghraj%29,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0361,Digital Public Infrastructure (DPI) – Foundation (Module 1),Digital Governance,Digital Public Infrastructure (DPI),Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Digital Governance; Digital Public Infrastructure (DPI); Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Digital%20Public%20Infrastructure%20%28DPI%29,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0362,Digital Public Infrastructure (DPI) – Foundation (Module 2),Digital Governance,Digital Public Infrastructure (DPI),Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Digital Governance; Digital Public Infrastructure (DPI); Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Digital%20Public%20Infrastructure%20%28DPI%29,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0363,Digital Public Infrastructure (DPI) – Intermediate (Module 1),Digital Governance,Digital Public Infrastructure (DPI),Intermediate,8 hrs,English,National Informatics Centre (NIC),Digital Governance; Digital Public Infrastructure (DPI); Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Digital%20Public%20Infrastructure%20%28DPI%29,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0364,Digital Public Infrastructure (DPI) – Intermediate (Module 2),Digital Governance,Digital Public Infrastructure (DPI),Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Digital Governance; Digital Public Infrastructure (DPI); Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Digital%20Public%20Infrastructure%20%28DPI%29,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0365,Digital Public Infrastructure (DPI) – Advanced (Module 1),Digital Governance,Digital Public Infrastructure (DPI),Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Digital Governance; Digital Public Infrastructure (DPI); Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Digital%20Public%20Infrastructure%20%28DPI%29,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0366,Digital Public Infrastructure (DPI) – Advanced (Module 2),Digital Governance,Digital Public Infrastructure (DPI),Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Digital Governance; Digital Public Infrastructure (DPI); Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Digital%20Public%20Infrastructure%20%28DPI%29,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0367,e-Governance Frameworks – Foundation (Module 1),Digital Governance,e-Governance Frameworks,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Digital Governance; e-Governance Frameworks; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=e-Governance%20Frameworks,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0368,e-Governance Frameworks – Foundation (Module 2),Digital Governance,e-Governance Frameworks,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Digital Governance; e-Governance Frameworks; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=e-Governance%20Frameworks,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0369,e-Governance Frameworks – Intermediate (Module 1),Digital Governance,e-Governance Frameworks,Intermediate,8 hrs,English,National Informatics Centre (NIC),Digital Governance; e-Governance Frameworks; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=e-Governance%20Frameworks,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0370,e-Governance Frameworks – Intermediate (Module 2),Digital Governance,e-Governance Frameworks,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Digital Governance; e-Governance Frameworks; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=e-Governance%20Frameworks,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0371,e-Governance Frameworks – Advanced (Module 1),Digital Governance,e-Governance Frameworks,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Digital Governance; e-Governance Frameworks; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=e-Governance%20Frameworks,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0372,e-Governance Frameworks – Advanced (Module 2),Digital Governance,e-Governance Frameworks,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Digital Governance; e-Governance Frameworks; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=e-Governance%20Frameworks,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0373,IT Act & Compliance – Foundation (Module 1),Digital Governance,IT Act & Compliance,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Digital Governance; IT Act & Compliance; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=IT%20Act%20%26%20Compliance,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0374,IT Act & Compliance – Foundation (Module 2),Digital Governance,IT Act & Compliance,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Digital Governance; IT Act & Compliance; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=IT%20Act%20%26%20Compliance,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0375,IT Act & Compliance – Intermediate (Module 1),Digital Governance,IT Act & Compliance,Intermediate,8 hrs,English,National Informatics Centre (NIC),Digital Governance; IT Act & Compliance; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=IT%20Act%20%26%20Compliance,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0376,IT Act & Compliance – Intermediate (Module 2),Digital Governance,IT Act & Compliance,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Digital Governance; IT Act & Compliance; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=IT%20Act%20%26%20Compliance,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0377,IT Act & Compliance – Advanced (Module 1),Digital Governance,IT Act & Compliance,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Digital Governance; IT Act & Compliance; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=IT%20Act%20%26%20Compliance,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0378,IT Act & Compliance – Advanced (Module 2),Digital Governance,IT Act & Compliance,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Digital Governance; IT Act & Compliance; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=IT%20Act%20%26%20Compliance,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0379,Secure Data Exchange Protocols – Foundation (Module 1),Digital Governance,Secure Data Exchange Protocols,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Digital Governance; Secure Data Exchange Protocols; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Secure%20Data%20Exchange%20Protocols,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0380,Secure Data Exchange Protocols – Foundation (Module 2),Digital Governance,Secure Data Exchange Protocols,Foundation,6 hrs,"English, Hindi, Regional",Ministry of Statistics and Programme Implementation (MoSPI),Digital Governance; Secure Data Exchange Protocols; Foundation; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Secure%20Data%20Exchange%20Protocols,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0381,Secure Data Exchange Protocols – Intermediate (Module 1),Digital Governance,Secure Data Exchange Protocols,Intermediate,8 hrs,English,National Informatics Centre (NIC),Digital Governance; Secure Data Exchange Protocols; Intermediate; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Secure%20Data%20Exchange%20Protocols,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0382,Secure Data Exchange Protocols – Intermediate (Module 2),Digital Governance,Secure Data Exchange Protocols,Intermediate,12 hrs,"English, Hindi",Capacity Building Commission (CBC),Digital Governance; Secure Data Exchange Protocols; Intermediate; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Secure%20Data%20Exchange%20Protocols,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0383,Secure Data Exchange Protocols – Advanced (Module 1),Digital Governance,Secure Data Exchange Protocols,Advanced,20 hrs,"English, Hindi, Regional",iGOT Karmayogi Central Content Team,Digital Governance; Secure Data Exchange Protocols; Advanced; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Secure%20Data%20Exchange%20Protocols,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0384,Secure Data Exchange Protocols – Advanced (Module 2),Digital Governance,Secure Data Exchange Protocols,Advanced,2 hrs,English,National Statistical Systems Training Academy (NSSTA),Digital Governance; Secure Data Exchange Protocols; Advanced; Module 2,https://igotkarmayogi.gov.in/#/explore?searchQuery=Secure%20Data%20Exchange%20Protocols,SYNTHETIC_SAMPLE_FOR_DEMO
IGOT-0385,Aadhaar-enabled Service Delivery – Foundation (Module 1),Digital Governance,Aadhaar-enabled Service Delivery,Foundation,4 hrs,"English, Hindi",Indian Institute of Public Administration (IIPA),Digital Governance; Aadhaar-enabled Service Delivery; Foundation; Module 1,https://igotkarmayogi.gov.in/#/explore?searchQuery=Aadhaar-enabled%20Service%20Delivery,SYNTHETIC_SAMPLE_FOR_DEMO
